orfid	yORF	gene name	GFP tagged?	GFP visualized?	TAP visualized?	abundance	error	localization summary	ambiguous	mitochondrion	vacuole	spindle pole	cell periphery	punctate composite	vacuolar membrane	ER	nuclear periphery	endosome	bud neck	microtubule	Golgi	late Golgi	peroxisome	actin	nucleolus	cytoplasm	ER to Golgi	early Golgi	lipid particle	nucleus	bud	
5488	YOR273C	TPO4	tagged	visualized	TAP visualized	21400	NA	cell periphery,bud	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T		
2151	YOR274W	MOD5	tagged	visualized	TAP visualized	2020	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1017	YOR275C	RIM20	tagged	visualized	TAP visualized	2880	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
4186	YOR276W	CAF20	tagged	visualized	TAP visualized	26900	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2984	YOR279C	RFM1	tagged	visualized	TAP visualized	861	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
3185	YOR281C	PLP2	tagged	visualized	TAP visualized	7700	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
3631	YOR283W		tagged	visualized	TAP visualized	8300	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
3518	YOR284W	HUA2	tagged	visualized	TAP visualized	1360	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4398	YOR285W		tagged	visualized	TAP visualized	7470	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4289	YOR286W		tagged	visualized	TAP visualized	4220	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2916	YOR288C	MPD1	tagged	visualized	TAP visualized	830	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3451	YOR289W		tagged	visualized	TAP visualized	1710	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
52	YOR290C	SNF2	tagged	visualized	TAP visualized	217	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
5255	YOR291W		tagged	visualized	TAP visualized	technical problem	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2999	YOR292C		tagged	visualized	not TAP visualized	not visualized	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3455	YOR293W	RPS10A	tagged	visualized	TAP visualized	54100	NA	nucleolus,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F		
3641	YOR295W	UAF30	tagged	visualized	TAP visualized	639	NA	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F		
154	YOR296W		tagged	visualized	TAP visualized	300	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
6134	YOR297C	TIM18	tagged	visualized	TAP visualized	4440	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5177	YOR298C-A	MBF1	tagged	visualized	TAP visualized	47300	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
790	YOR299W	BUD7	tagged	visualized	TAP visualized	2070	NA	late Golgi	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F		
5212	YOR302W		tagged	visualized	not TAP visualized	not visualized	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
2247	YOR303W	CPA1	tagged	visualized	TAP visualized	2580	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
5132	YOR304C-A		tagged	visualized	TAP visualized	656	NA	ambiguous,bud neck,cytoplasm,cell periphery,bud	T	F	F	F	T	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	T		
256	YOR304W	ISW2	tagged	visualized	TAP visualized	1520	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
3523	YOR305W		tagged	visualized	TAP visualized	1420	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5760	YOR307C	SLY41	tagged	visualized	TAP visualized	784	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1277	YOR308C	SNU66	tagged	visualized	TAP visualized	low signal	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
1636	YOR310C	NOP58	tagged	visualized	TAP visualized	34700	6140.0	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F		
5994	YOR311C	HSD1	tagged	visualized	TAP visualized	784	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2986	YOR312C	RPL20B	tagged	visualized	TAP visualized	technical problem	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2695	YOR315W		tagged	visualized	TAP visualized	low signal	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
5777	YOR316C	COT1	tagged	visualized	TAP visualized	2070	NA	vacuolar membrane	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
897	YOR317W	FAA1	tagged	visualized	TAP visualized	7470	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3756	YOR319W	HSH49	tagged	visualized	TAP visualized	1240	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
5718	YOR320C	GNT1	tagged	visualized	TAP visualized	238	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5431	YOR321W	PMT3	tagged	visualized	TAP visualized	2720	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
628	YOR322C		tagged	visualized	TAP visualized	295	NA	cytoplasm,late Golgi	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F	F	F	F	F		
1956	YOR323C	PRO2	tagged	visualized	TAP visualized	6920	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1223	YOR324C	FRT1	tagged	visualized	TAP visualized	259	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
73	YOR326W	MYO2	tagged	visualized	TAP visualized	4340	NA	ambiguous,bud neck,cytoplasm,cell periphery,bud	T	F	F	F	T	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	T		
6202	YOR327C	SNC2	tagged	visualized	TAP visualized	300	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5370	YOR329C	SCD5	tagged	visualized	TAP visualized	704	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
158	YOR330C	MIP1	tagged	visualized	TAP visualized	377	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6067	YOR332W	VMA4	tagged	visualized	TAP visualized	16100	NA	vacuolar membrane	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5744	YOR334W	MRS2	tagged	visualized	TAP visualized	768	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
415	YOR335C	ALA1	tagged	visualized	TAP visualized	33800	5740.0	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
131	YOR336W	KRE5	tagged	visualized	TAP visualized	815	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
752	YOR337W	TEA1	tagged	visualized	TAP visualized	736	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
2857	YOR340C	RPA43	tagged	visualized	TAP visualized	4070	178.0	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F		
57	YOR341W	RPA190	tagged	visualized	TAP visualized	2840	NA	nucleolus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F		
2911	YOR342C		tagged	visualized	TAP visualized	1360	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
3147	YOR344C	TYE7	tagged	visualized	TAP visualized	486	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
383	YOR346W	REV1	tagged	visualized	TAP visualized	521	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1662	YOR347C	PYK2	tagged	visualized	TAP visualized	2130	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
363	YOR349W	CIN1	tagged	visualized	TAP visualized	704	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1010	YOR350C	MNE1	tagged	visualized	TAP visualized	861	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2719	YOR352W		tagged	visualized	TAP visualized	3510	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
684	YOR353C	SOG2	tagged	visualized	TAP visualized	892	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
920	YOR354C	MSC6	tagged	visualized	TAP visualized	7250	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1582	YOR355W	GDS1	tagged	visualized	TAP visualized	2280	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1114	YOR356W		tagged	visualized	TAP visualized	3320	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4176	YOR357C	GRD19	tagged	visualized	TAP visualized	low signal	NA	vacuolar membrane	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3524	YOR358W	HAP5	tagged	visualized	TAP visualized	450	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1577	YOR359W	VTS1	tagged	visualized	TAP visualized	3200	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1554	YOR360C	PDE2	tagged	visualized	TAP visualized	6510	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
745	YOR361C	PRT1	tagged	visualized	TAP visualized	47500	5600.0	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
3170	YOR362C	PRE10	tagged	visualized	TAP visualized	12000	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
376	YOR363C	PIP2	tagged	visualized	TAP visualized	low signal	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
3872	YOR367W	SCP1	tagged	visualized	TAP visualized	1580	NA	actin	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F		
5554	YOR370C	MRS6	tagged	visualized	TAP visualized	23800	4960.0	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
493	YOR371C	GPB1	tagged	visualized	TAP visualized	1640	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1438	YOR372C	NDD1	tagged	visualized	TAP visualized	799	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
568	YOR373W	NUD1	tagged	visualized	TAP visualized	892	NA	spindle pole	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1592	YOR374W	ALD4	tagged	visualized	TAP visualized	22200	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1970	YOR375C	GDH1	tagged	visualized	TAP visualized	77500	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1562	YOR377W	ATF1	tagged	visualized	TAP visualized	1990	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3158	YOR385W		tagged	visualized	TAP visualized	504	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1384	YOR386W	PHR1	tagged	visualized	TAP visualized	688	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
3604	YPL002C	SNF8	tagged	visualized	TAP visualized	1040	NA	ambiguous	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2742	YPL004C	LSP1	tagged	visualized	TAP visualized	104000	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1207	YPL005W		tagged	visualized	TAP visualized	1760	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5283	YPL006W	NCR1	tagged	visualized	TAP visualized	521	NA	vacuolar membrane	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1269	YPL007C	TFC8	tagged	visualized	TAP visualized	2070	187.0	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
552	YPL008W	CHL1	tagged	visualized	TAP visualized	98.9	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
339	YPL009C		tagged	visualized	TAP visualized	7700	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
6138	YPL010W	RET3	tagged	visualized	not TAP visualized	not visualized	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2642	YPL011C	TAF3	tagged	visualized	TAP visualized	3300	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
187	YPL012W	RRP12	tagged	visualized	TAP visualized	8170	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
4651	YPL013C	MRPS16	tagged	visualized	TAP visualized	low signal	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2436	YPL014W		tagged	visualized	TAP visualized	technical problem	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
2617	YPL015C	HST2	tagged	visualized	TAP visualized	5260	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
149	YPL016W	SWI1	tagged	visualized	TAP visualized	92.3	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
1707	YPL017C		tagged	visualized	TAP visualized	6400	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2522	YPL018W	CTF19	tagged	visualized	TAP visualized	1250	NA	ambiguous,spindle pole	T	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5388	YPL019C	VTC3	tagged	visualized	TAP visualized	2630	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1155	YPL020C	ULP1	tagged	visualized	TAP visualized	377	NA	nuclear periphery	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
276	YPL022W	RAD1	tagged	visualized	TAP visualized	1400	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
3535	YPL024W	NCE4	tagged	visualized	TAP visualized	1500	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1686	YPL026C	SKS1	tagged	visualized	TAP visualized	2810	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2323	YPL028W	ERG10	tagged	visualized	TAP visualized	60900	5910.0	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
802	YPL029W	SUV3	tagged	visualized	TAP visualized	1440	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1372	YPL030W		tagged	visualized	TAP visualized	7720	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2762	YPL031C	PHO85	tagged	visualized	TAP visualized	6160	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
618	YPL032C	SVL3	tagged	visualized	TAP visualized	2180	NA	ambiguous,bud neck,cytoplasm,cell periphery,bud	T	F	F	F	T	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	T		
4217	YPL037C	EGD1	tagged	visualized	TAP visualized	18000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
4055	YPL038W	MET31	tagged	visualized	TAP visualized	521	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
372	YPL040C	ISM1	tagged	visualized	TAP visualized	1270	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
947	YPL043W	NOP4	tagged	visualized	TAP visualized	4990	210.0	nucleolus,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	T	F		
671	YPL045W	VPS16	tagged	visualized	TAP visualized	1300	NA	vacuolar membrane	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5063	YPL046C	ELC1	tagged	visualized	TAP visualized	538	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
5064	YPL047W		tagged	visualized	TAP visualized	672	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2223	YPL048W	CAM1	tagged	visualized	TAP visualized	60900	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1992	YPL049C	DIG1	tagged	visualized	TAP visualized	1460	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
5826	YPL050C	MNN9	tagged	visualized	TAP visualized	1630	NA	Golgi	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F		
3896	YPL051W	ARL3	tagged	visualized	TAP visualized	1920	NA	early Golgi	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F		
5769	YPL053C	KTR6	tagged	visualized	TAP visualized	4380	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2813	YPL055C	LGE1	tagged	visualized	TAP visualized	2060	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
5845	YPL057C	SUR1	tagged	visualized	TAP visualized	technical problem	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5250	YPL058C	PDR12	tagged	visualized	TAP visualized	752	NA	cell periphery	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4280	YPL059W	GRX5	tagged	visualized	TAP visualized	6260	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2236	YPL060W	LPE10	tagged	visualized	TAP visualized	396	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1700	YPL061W	ALD6	tagged	visualized	TAP visualized	135000	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1838	YPL063W	TIM50	tagged	visualized	TAP visualized	2400	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3051	YPL064C	CWC27	tagged	visualized	TAP visualized	2360	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
3525	YPL065W	VPS28	tagged	visualized	TAP visualized	1420	NA	punctate composite	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1821	YPL066W		tagged	visualized	TAP visualized	396	NA	bud neck,cytoplasm	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	T	F	F	F	F	F		
3897	YPL067C		tagged	visualized	TAP visualized	1470	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
3126	YPL068C		tagged	visualized	TAP visualized	technical problem	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
2793	YPL069C	BTS1	tagged	visualized	TAP visualized	2840	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1182	YPL070W	MUK1	tagged	visualized	not TAP visualized	not visualized	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
4226	YPL071C		tagged	visualized	TAP visualized	low signal	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1708	YPL072W	UBP16	tagged	visualized	TAP visualized	450	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
766	YPL074W	YTA6	tagged	visualized	TAP visualized	259	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
342	YPL075W	GCR1	tagged	visualized	TAP visualized	259	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
6014	YPL076W	GPI2	tagged	visualized	TAP visualized	low signal	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6050	YPL078C	ATP4	tagged	visualized	TAP visualized	12900	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3055	YPL079W	RPL21B	tagged	visualized	TAP visualized	66400	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
2563	YPL081W	RPS9A	tagged	visualized	TAP visualized	106000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
40	YPL082C	MOT1	tagged	visualized	TAP visualized	6560	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
1885	YPL083C	SEN54	tagged	visualized	TAP visualized	531	130.0	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
577	YPL084W	BRO1	tagged	visualized	TAP visualized	10200	NA	cytoplasm,endosome	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	T	F	F	F	F	F		
18	YPL085W	SEC16	tagged	visualized	TAP visualized	358	NA	ER to Golgi	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F		
1418	YPL086C	ELP3	tagged	visualized	TAP visualized	4760	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
5934	YPL087W	YDC1	tagged	visualized	not TAP visualized	not visualized	NA	vacuole	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
974	YPL089C	RLM1	tagged	visualized	TAP visualized	736	NA	cytoplasm,nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
2533	YPL090C	RPS6A	tagged	visualized	TAP visualized	66000	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1797	YPL091W	GLR1	tagged	visualized	TAP visualized	7600	NA	cytoplasm,mitochondrion,nucleus	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	T	F		
1059	YPL093W	NOG1	tagged	visualized	TAP visualized	28000	NA	nucleus	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F		
6009	YPL094C	SEC62	tagged	visualized	TAP visualized	16500	NA	ER	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2575	YPL096W	PNG1	tagged	visualized	TAP visualized	4850	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
1737	YPL097W	MSY1	tagged	visualized	TAP visualized	996	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1716	YPL100W	MAI1	tagged	visualized	TAP visualized	6020	NA	ambiguous,endosome	T	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F		
1025	YPL104W	MSD1	tagged	visualized	TAP visualized	1550	NA	mitochondrion	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
572	YPL105C		tagged	visualized	TAP visualized	830	NA	cytoplasm	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	F	F	F	F	F		
